date,weather_condition,humidity,wind_speed,oil_brent_price_indicator,temperature_station1,temperature_station2,temperature_station3,temperature_station4,temperature_station5,temperature_station6,temperature_station7,temperature_station8,temperature_station9,temperature_station10,electricity_demand
2017-12-11,Sunny,66.93073156397583,3.40 m/s,High,0.21389342309810866,-0.7553360541811086,-0.7807497895583905,0.5972282526351242,0.9901450206254738,0.1801010640128609,0.5958386554069308,0.15676657563746427,,-0.2708541145848598,316.063057560714
2017-12-12,Sunny,61.78845369811356,12.62 km/h,High,,2.2972395120621716,2.293864158258681,1.560217647429423,1.1135274364112897,2.412771684724281,1.4471416751455772,1.6082083077412042,1.9745794686602194,2.0636892547166177,309.9639557154286
2017-12-13,Snowy,64.11927449556129,2.64 m/s,Low,,0.826866725551869,0.414609159262012,-0.4571760226826543,0.1913731009460684,0.33559297502205393,-0.5494214509904267,0.9074466471676086,0.44960075614692874,0.36532580257199054,322.7602009652248
2017-12-14,Rainy,70.16300443278415,11.97 km/h,Low,-0.5380759904353458,-0.2736128667799926,-0.13989046929196186,-1.2112354303092037,-0.5458372934146044,0.07714887013891158,-0.5519834134391184,,-0.11650693695734171,0.7397058646458237,299.1030363957487
2017-12-15,Rainy,73.16902291925824,10.26 km/h,High,-2.373961178248527,,-1.9926425275398716,-2.9031381986220555,-1.7746799819778172,,-2.0021252062546844,-3.0467671285697784,-2.5753156362085856,,316.0375820051983
2017-12-16,Snowy,69.06721683330193,11.40 km/h,Moderate,0.1119745730181223,0.3290160803417782,0.44692599589102217,0.2660843814027408,-0.09693220369408695,-0.3382649139271639,0.09450963278596872,-0.014617754074867872,0.022842774348033848,0.359472104699743,259.8939990643423
2017-12-17,Snowy,69.86604255235643,3.45 m/s,Moderate,-3.5247544195264253,,-2.869757331327624,,-4.372335675729487,-3.5332336754529114,-4.3051417052319625,-3.5334491658400906,-3.60415121332967,-3.0973267543705605,280.28380556961645
2017-12-18,Sunny,58.784315163697535,3.24 m/s,High,-4.39904271080626,,-4.310079034310631,-3.6617152465543565,-3.9885055324377596,-3.6296085426246316,-6.246185356945645,,-3.7321210728136935,-4.13211880632464,299.10992320726166
2017-12-19,Snowy,63.26677598322653,3.04 m/s,Low,-4.31471019960962,-4.380361153350824,-4.1157050356854175,,-5.201546586016029,,-4.195078768191427,-4.723824799586922,-5.045022195316084,-3.376037639977504,313.7664884083177
2017-12-20,Cloudy,62.74703627426616,7.63 km/h,Moderate,,-2.3767663418540126,,,,-2.017259308021761,-1.189159553400231,-2.606472678541945,-3.0202322604821914,-1.0592496859553973,308.25267340342793
2017-12-21,Rainy,66.93199507099615,2.69 m/s,Low,,0.5540286310470415,0.2862173828141573,0.1865652468922821,0.27942932078435345,0.02718561732369941,-0.030869137523660113,-1.0326793836275234,-0.15846450668343653,-0.3876681398620269,287.8615779714437
2017-12-22,Cloudy,61.71470675754121,3.99 m/s,Low,2.234852322353442,2.6092330985385677,,1.7857307941196865,2.814444646560931,2.7076065165241148,2.6543099060079807,1.9617317101757474,,2.0887919835124578,257.7657674565427
2017-12-23,Snowy,67.29964803357312,18.44 km/h,Low,-0.06665727904338059,1.261979245513707,0.3046126480958431,,0.0741196524996057,0.1448044913534128,-0.6072861860883482,-0.23056997168144405,-0.27766479299389624,0.12157353818290997,277.45368556017706
2017-12-24,Cloudy,65.21420283619203,5.03 m/s,High,,-0.7476776699276093,,0.1222263522753026,-0.535631238588679,-0.9262140305227602,-1.0051212456025922,-0.12930386341108407,0.3049458546243558,,281.9196940830343
2017-12-25,Snowy,65.12179930801628,20.59 km/h,Moderate,0.16992954738686056,-0.5526460332145513,1.0734346324641535,-0.3530617871785467,-0.8227455161458863,0.06750388656859907,-0.027592051318866162,-0.23145437330067226,0.056826407993406686,0.48555938035072216,294.3397880353014
2017-12-26,Snowy,65.2995044745635,21.68 km/h,Low,0.14663178948274075,0.8175133851193399,,0.26657419587111625,-0.07453932478099898,0.6248795318868303,0.23485335569352866,0.08418975879080563,-0.1683460940181219,0.24523936207687821,283.54240698780177
2017-12-27,Snowy,69.88176511966971,5.61 m/s,Moderate,-0.9992508215042291,-1.0518455992661861,-0.9052500905205497,,,-0.2061838245384997,-1.7863083302795588,-0.8157672202898022,,-0.5517415176449544,293.067132746444
2017-12-28,Cloudy,71.67851340389474,22.68 km/h,Low,-0.6094941877884542,,,,-0.7696530251072965,-0.2138521844922977,-0.7415683388749775,-0.8255085183318782,-0.21664337908785425,0.46213229677768897,275.95725628631266
2017-12-29,Snowy,70.10499222750504,6.29 m/s,Moderate,-0.2257860080552747,0.7812210382107962,-0.9844879033711558,,-0.6869443062010363,-0.5012028532747017,-0.5142722931869101,-0.5473770386389845,-0.3695321427633226,-0.47626676829858217,292.9332166244295
2017-12-30,Cloudy,69.670160042125,21.23 km/h,Very High,1.1822265235041491,0.4959116993102817,1.8043950735631509,0.8001536620548084,,0.8463875224070594,1.211178715324718,0.9987679204923011,0.8249973822128401,1.1387161010732412,307.6584449682937
2017-12-31,Snowy,66.02821677912193,5.57 m/s,Moderate,-0.4989127528533841,-0.9276269533218617,-0.2776716521470818,-1.028453463217986,0.33282511861480535,-0.8473264243914269,0.31533483082474434,,-1.2835721635204278,-0.3493006645729452,289.307691201008
2018-01-01,Sunny,56.8880444085235,5.00 m/s,High,1.6806264980552645,0.8399822728935998,2.054867418984466,2.1661151118759765,,0.9825487858804941,2.371680152911663,1.1249067691858485,,1.7443125784303501,265.08185715087234
2018-01-02,Cloudy,57.84973524466523,5.15 m/s,Moderate,0.734703396623589,0.6594040695286129,-0.18327529227339856,-0.6275709853302516,-0.399818266823329,0.4546784402728373,0.654460764414134,1.5178241159469104,,0.4529559788599732,280.6602521562314
2018-01-03,Cloudy,57.7078303637838,19.49 km/h,High,-0.8811172514764898,-1.241649249866893,-1.429194062822052,-0.8679458126152981,,-0.7187787139386299,-0.6113063047148584,-0.6327893096627168,-0.33498607445321305,-0.4372186117719208,282.0400260587581
2018-01-04,Snowy,53.69827673397218,4.55 m/s,High,-2.433071179944651,-3.4035123940399323,-2.693129169362815,-2.4175033538015134,-2.6229265507737547,-1.7292667767372745,-2.241883143964774,-3.196634117230771,-2.2684540240339706,,336.96879720196165
2018-01-05,Rainy,58.28576103837874,25.35 km/h,Low,,-2.209329966191916,,-2.348637161006839,-2.7956381631660747,-2.2992002234663347,-2.529964469689782,,-2.4291539634089654,-2.0452588025214795,319.29671389012987
2018-01-06,Sunny,53.08412113257749,4.54 m/s,Moderate,-2.6400265075559712,-1.9991082850921162,-3.7007212264252605,-2.43027685063967,-3.289569720354109,-2.5142621832328698,-2.4483929638182036,-2.167405225674911,-3.225383132291242,-2.7652023079780212,287.7445122083902
2018-01-07,Sunny,51.4242179265809,23.19 km/h,Very High,-1.9829558106606622,-2.467995511363332,,-2.4171500761895803,-1.8930816498900482,-1.7374705219837445,-1.7949200817394788,-1.586642080582647,-2.400241251693539,-2.012731990002007,270.04666797794266
2018-01-08,Cloudy,54.55646393626061,,Moderate,-2.8990828533361075,-2.2763945786159407,-2.983468527174683,,-2.765121342339248,-2.7359142449831446,,-2.962092020585607,-2.8464033024776554,-2.948611507280162,303.2117671546339
2018-01-09,Cloudy,56.8258171650282,6.41 m/s,Moderate,-0.7972469064606491,-0.4488112194104505,-0.9922028650413991,-1.046093219160654,,,-0.4431074324650523,,,-1.4740046295457252,293.80384127153576
2018-01-10,Snowy,57.3884542997648,5.54 m/s,Moderate,-1.9772205112125847,-2.0094965206913518,-1.8324215640414385,-2.283810793572368,-1.3174643159880017,,-1.1591554350918074,-1.4197131962809904,-1.985141632630207,-2.512195200933598,325.05477442930584
2018-01-11,Rainy,61.54680615178774,20.85 km/h,High,-4.6719169581874045,-5.200837120677456,-4.847477722067611,-5.121571035480612,-4.884843523134926,-4.923196184427724,-5.084707361433743,-4.290470608211158,-5.008592943453078,-4.1919011814437885,315.43475130140774
2018-01-12,Sunny,51.280058960114104,25.37 km/h,High,,-4.737589098184846,-5.177368620382995,-4.850546589841812,-4.4563628156691575,-5.794351162535266,,,-4.213962679144518,-4.327651442579693,298.13142857126905
2018-01-13,Cloudy,57.22727089630017,7.86 m/s,Very High,1.3246600166216504,2.3888577578907224,1.2781480434183814,1.4520890130336106,1.274226856299604,0.6264640611316062,1.7123646583566527,2.355092819210028,1.6762216388176332,1.2760510504770881,292.8012850253093
2018-01-13,Cloudy,57.22727089630017,7.86 m/s,Very High,1.3246600166216504,2.3888577578907224,1.2781480434183814,1.4520890130336106,1.274226856299604,0.6264640611316062,1.7123646583566527,2.355092819210028,1.6762216388176332,1.2760510504770881,292.8012850253093
2018-01-14,Snowy,56.547752689967965,,High,-3.1672654507566227,-3.36188584815874,-2.9824368470230587,-1.9358746427779074,,-2.970348500234891,-2.8673842753586354,-3.738619828429082,-3.1869295729357567,-2.852829589046591,311.86531846714564
2018-01-15,Snowy,60.21369817945785,7.67 m/s,Moderate,-1.1224112753131008,-0.8376048066659852,-1.3188041008725582,-0.4783999784382921,-1.2434556308525602,-1.0562057454736489,-1.654916557712542,-1.4584590679487688,-1.5916068256943894,-1.7978927488498153,325.5615054976385
2018-01-16,Cloudy,60.86055097446279,27.47 km/h,Very High,-0.2536394857378572,-0.3907892174486724,-0.1780116942660956,0.4295360606012445,,0.05096100366829104,-0.30393812565903033,-0.04170813416066674,-0.06334098296390031,-0.19805953029523432,310.33206403512014
2018-01-17,Cloudy,58.90373349730281,8.21 m/s,High,-0.10241537807237472,-0.6516238069031401,1.3700767790933903,-1.1444854145177021,0.0069911848653738395,-0.42268749800472893,-0.43060603020603466,-0.23613690243287583,0.2573934798525527,0.03572962077460823,312.4382390720135
2018-01-17,Cloudy,58.90373349730281,8.21 m/s,High,-0.10241537807237472,-0.6516238069031401,1.3700767790933903,-1.1444854145177021,0.0069911848653738395,-0.42268749800472893,-0.43060603020603466,-0.23613690243287583,0.2573934798525527,0.03572962077460823,312.4382390720135
2018-01-18,Snowy,63.758050765695494,8.44 m/s,Low,0.7210132391876778,1.0658736701679425,1.5354222011618335,1.2482833601696997,0.8447307300135489,1.2565249185841378,,,0.8315504496002226,1.126420412547394,305.67269974165964
2018-01-19,Cloudy,66.73863580851504,7.03 m/s,Very High,,2.952731760602698,,1.7988845944554817,2.1736696864922394,2.617062995199392,2.2499378594923756,2.684060694440996,2.41387981251933,2.0406322753654806,298.83918051220917
2018-01-20,Rainy,70.16282620941473,24.28 km/h,Very High,3.8491733022024825,4.381739622797413,3.3397902450068333,4.200008666974723,4.316992574967321,4.322443295945299,3.7524329140628208,,3.97993313960966,4.1582197638704,266.7556982669826
2018-01-21,Snowy,73.62919036826564,6.95 m/s,Moderate,0.04480110691231287,0.8493235948555525,,-0.697303837909111,,-0.4094289907487443,0.2634846283249176,-0.04231560487984411,0.7840101629810892,0.07169145974413019,259.5236197799281
2018-01-22,Sunny,61.52588215494149,25.25 km/h,High,-0.5968819241734069,-0.5253735870261267,-0.6672346994471684,-0.24596481580318058,-1.496303893946008,,-0.6660253838978439,-0.9418487345953759,-0.6149571961662414,-0.39271676637600184,289.35283578537565
2018-01-23,Rainy,64.51875214539662,25.95 km/h,Very High,-3.575368022074415,-3.5766465696769156,-3.705856509953641,-3.9437193286906895,-4.0641354762688975,-3.6421962028512267,,-3.3305777815162223,-4.0697026647031125,-3.1784636474395587,319.1786636148795
2018-01-24,Cloudy,61.48889173927952,21.34 km/h,Moderate,-2.7429890041457425,-2.4791487655476208,,-3.310673159692419,-2.2395520614400177,-3.223050846555252,-3.2041684033209386,-2.446588550103743,-4.017079142148931,-2.056222101521828,274.24854240014133
2018-01-25,Snowy,60.138156178956265,24.34 km/h,High,-2.313679036291657,-2.424989665836372,-2.276802110157292,-1.9119657300175432,-2.5343109453705948,-2.4260137959671955,-2.181599620334803,-2.6583870313729054,-1.6305876796527334,-2.2572020714718817,334.3482569628321
2018-01-26,Rainy,69.69840943053077,5.03 m/s,High,,-3.8427864817529094,-3.297937468047081,-2.623474795270849,-3.465507751764634,-4.293708710029405,-3.372698879468351,-3.993414623276599,-3.770644773325907,-3.2426647598429827,327.84612108052386
2018-01-27,Cloudy,62.335737411668255,17.26 km/h,Low,-4.379409614059486,-5.176329368319259,-4.304579464186033,-4.238502009458581,-4.526323118079519,-3.5389725676808426,,-5.034013768438412,,-4.252230689258394,262.5826326409379
2018-01-28,Sunny,,5.00 m/s,Moderate,-1.8294788702761524,,-0.4694362654920847,,-1.2095515689865581,-2.26612063663074,-1.9548444717623303,-1.4995057786373565,,-2.199802758103398,291.06056191384505
2018-01-29,Rainy,,4.54 m/s,High,-3.2050005859748065,-3.1801579780065206,,-2.3599460968166444,-3.128479879978628,,-3.3764535094335284,-2.625383412220839,-3.094933356452064,,342.3476258634483
2018-01-30,Snowy,68.47585526955513,5.52 m/s,High,-3.637322421922563,-4.438246798716509,-2.8758196790097568,-4.5171640192684475,-3.591352295729968,,,,,-3.8502670803585097,339.37627027973133
2018-01-31,Rainy,73.00470716877138,4.26 m/s,High,-0.5561472048482683,-1.465352558155387,,-0.6031615573811637,-1.3034487042832685,-0.33994169367961896,-0.5577189113849332,-0.9826870485755103,-0.23767736945805434,,305.42417900819663
2018-02-01,Rainy,75.13683482630414,12.75 km/h,Moderate,,-1.083021998213785,-1.5104948772838322,-2.736662245759094,-2.790058858272676,-1.3784916362373314,-2.862043077781392,-1.8423463511552975,,-2.1728140351728635,294.30285442116326
2018-02-02,Snowy,73.00147449121702,11.69 km/h,Moderate,-4.989756689104372,-4.451955047497751,,,,-3.7383569223834483,-5.064331284277709,-5.607246884104205,,-5.438412013576505,325.4582507670181
2018-02-03,Snowy,72.92733625471628,15.42 km/h,Very Low,-6.417493159177505,-6.225791758803912,-6.3257217364549065,-6.558191767633076,-5.9484634621219215,-6.997128503760939,-7.624702826549454,,-6.726110194649578,-5.628823294284759,274.46611609990975
2018-02-04,Sunny,58.217814663426395,18.59 km/h,Low,,-2.4766360509974246,-0.8187375759597214,-0.7866666365514908,-2.1308971083177064,-0.500628693536006,-0.813893329941193,-1.4242362027246394,-1.6707192210860375,-1.6947654189473518,274.2938614673086
2018-02-05,Cloudy,57.22770501679316,19.89 km/h,Moderate,1.16135538836116,1.0289645069706526,,1.2508403331095461,1.8766658325247751,1.8111967831468228,1.7021746688569734,1.1936591663148544,,,277.46866537433345
2018-02-06,Snowy,61.63616719901792,4.00 m/s,High,-1.9952318494102212,-2.511271355416026,-1.549250191084453,-1.8603123920826907,-2.293886518182123,-2.085809228129128,-2.0297996113712142,,-1.4245116935881668,-1.4171657075601023,329.9519769678815
2018-02-07,Rainy,67.71980998897614,5.89 m/s,High,-2.192070522483825,-2.374288062754119,-1.5763201835392437,-2.429884671848608,-1.9843822642379148,-2.420462132952965,-2.171463662380962,-2.1938356524512184,-1.2708943676035231,,319.5054365831035
2018-02-08,Cloudy,62.04793876189219,19.06 km/h,Moderate,,-0.25418263062314106,-0.15745259129712127,-0.17486766456073682,-0.3940949233679678,-0.11657435569996934,-0.20647822314481912,-0.35894659588485067,0.5834864576024954,-1.1239069056668325,309.2084807924779
2018-02-08,Cloudy,62.04793876189219,19.06 km/h,Moderate,,-0.25418263062314106,-0.15745259129712127,-0.17486766456073682,-0.3940949233679678,-0.11657435569996934,-0.20647822314481912,-0.35894659588485067,0.5834864576024954,-1.1239069056668325,309.2084807924779
2018-02-09,Snowy,68.95067068699899,1.98 m/s,Moderate,-1.310366872917069,-1.6730078963713972,-1.6844680489747414,-1.0051655354895337,-1.0827831769915455,-1.0660637198610348,-0.8725472418734741,,-0.05706814069466337,-1.496415280283491,301.849440967801
2018-02-10,Sunny,57.283044668571364,3.33 m/s,High,0.008131800340923867,-0.6887529249268594,0.08252943421018841,-0.06875077681972937,0.7066042750408139,0.9635224812630478,0.3213019681682605,,-0.22664109253528295,-0.21615457104746047,277.5457867667225
2018-02-11,Snowy,56.827853377772755,16.49 km/h,Moderate,,2.068503537832924,1.9182249572623904,,,1.4939372975036382,,1.796252812169787,1.5690461309125165,2.4195335930980604,262.9546097285783
2018-02-12,Snowy,61.563958690242394,16.51 km/h,Very High,-1.0207342013439609,-0.8960607335374186,-0.8289071025010027,-1.0191631886739172,-0.18599025822375304,-0.6646296979340918,0.27923648716922345,-0.8719034213810757,-1.302048365376529,0.12783730615660183,339.3897461791804
2018-02-13,Cloudy,63.778697259895154,5.86 m/s,Moderate,-0.09157154206371498,0.18270434713789757,0.6829962398983869,-0.6828334684328736,-0.4540981503335175,-0.03159293380877032,-0.09001574692670426,-0.2139682889231878,0.8836487250501216,-0.14531848076810172,290.0194942317763
2018-02-14,Sunny,56.75144586929121,17.87 km/h,Low,2.375291271998802,2.9427403716750735,,1.4529801351535658,1.8074489143994201,2.727924723625891,2.070632547081904,,2.6016082965272003,,265.9818386114817
2018-02-15,Rainy,70.50972101349954,17.30 km/h,Low,3.315824963541526,3.8672986650658876,3.803422895381695,2.6573291685059575,2.6992705501837477,,3.7255509256444577,3.31693432473185,3.562356546592392,3.435504670939184,257.0844655651701
2018-02-16,Snowy,,4.85 m/s,Very High,,5.579927015664553,,4.822278904089594,4.634752611011849,5.344789865765246,4.878218170249279,4.464246005629918,5.0667229227123665,,311.77197558307876
2018-02-16,Snowy,,4.85 m/s,Very High,,5.579927015664553,,4.822278904089594,4.634752611011849,5.344789865765246,4.878218170249279,4.464246005629918,5.0667229227123665,,311.77197558307876
2018-02-17,Cloudy,62.46477465805229,16.82 km/h,Low,4.6987326951139075,5.161665793158157,5.750825394894732,,4.055986423378025,4.611684246659486,3.9481860771669948,4.694574810063613,4.342943710917836,4.556819809790112,241.63938835113828
2018-02-18,Rainy,68.12316165744511,3.15 m/s,High,-1.0833423252921426,-0.853784352199697,-0.9697137931803222,-1.2663846208013705,-1.5492452889367812,-0.6191748627997328,,-1.2045125435118342,-0.6261736502028719,-0.3649953147489604,287.3537187802385
2018-02-19,Cloudy,,14.21 km/h,Moderate,-3.9145554035850854,-4.120728127730017,-4.4791385533799195,,-4.294893879324747,-4.313676384528449,,-3.710570678619042,,,301.27271134226714
2018-02-20,Snowy,72.5232171195286,2.59 m/s,Moderate,-2.321386909780721,-2.9662525840520693,-2.462052893177751,,-0.711136015260158,-2.6425479409062604,-1.8797093613915878,-2.5226844678117413,,-2.9774093265995996,311.6655158195043
2018-02-21,Snowy,76.31376367410738,10.29 km/h,Moderate,-3.538765380888752,,-3.9084737310203788,-3.6849737808514047,,,-2.7623386756652097,-4.3721992883278515,,-2.870629710201553,338.59112858489704
2018-02-22,Snowy,81.21681854165593,8.09 km/h,Very High,-2.4198079138135107,-2.565838219837328,-3.711968466844969,-3.344073081404151,-2.451264044976242,-2.9468625474156043,-1.8508685552071327,-1.8659721026855243,-2.3788711077327234,-2.887268075724966,338.5041398099695
2018-02-23,Cloudy,77.53518161539988,4.11 m/s,Moderate,0.6883493259370228,1.6871624711289375,0.10002550930331122,0.6138824168776668,0.37340581954910645,1.06672974921109,0.9151156213690536,1.2754888275745713,0.7632877439933011,0.5985554857754005,285.6183238328408
2018-02-24,Cloudy,66.14437389514993,16.75 km/h,Moderate,0.5953385322065876,,1.080939251956988,0.21970241972176086,0.058733851786164526,0.5244263618720051,0.4882434026700999,1.0138973250429522,1.4198982141061658,0.735187508421938,274.19093192316706
2018-02-25,Snowy,,9.53 km/h,Low,-0.3687520821041521,-0.22871283221055255,-0.9887632075302385,-0.726402576937885,,-1.0538922823346546,-0.8744179010815878,-0.9712118784363306,-0.36512031331656336,-0.20498518453292883,267.55986437767604
2018-02-26,Snowy,66.32973827449483,3.70 m/s,High,-2.053242509455016,-1.9109104331371694,-1.7139569224726037,-1.514321722130117,-2.562103187699278,,-2.077019614673535,-1.6037564702482663,-1.6930543255920745,-2.837391205393705,318.8100630307496
2018-02-27,Cloudy,60.340491634763886,14.81 km/h,High,-2.5908780791928834,-3.3274950194386697,-2.200577244193797,-2.279291215222705,-3.378041907602744,-3.312887133191289,-3.5840565842362193,-2.337384466533356,-2.002739801490563,-2.6699385918234446,311.069924269539
2018-02-28,Rainy,62.98732095215978,3.35 m/s,High,-4.112574277911262,-4.495122861926512,-3.647069196904097,-4.960993223145892,-4.930290282516381,,,-3.4800716345657277,-3.9806518073580692,,324.48919924676846
2018-03-01,Rainy,71.60081798902453,1.96 m/s,Very High,0.38544686177594834,,0.5008482830352012,-0.0404026446522055,1.237603855932684,0.1483935246284415,0.8215208665267149,,1.385008533312878,,333.5142190378879
2018-03-02,Sunny,57.797445079377056,0.30 m/s,Moderate,6.6067059322276975,6.7439577423879,6.130612527738477,6.145443215121876,6.275821025294175,6.192548318514965,6.940901993698435,6.301424167961165,7.115561487643259,6.874763851543334,291.8529106737671
2018-03-03,Cloudy,60.53521510339475,4.75 km/h,High,8.373774034005919,8.467114414237363,7.845305078439437,8.835436082315953,7.543815558276462,8.824620984346229,9.128480026171744,,,,261.95003226383193
2018-03-04,Sunny,,2.22 m/s,Very High,,12.501840693985375,12.135011454545475,11.932456998012755,11.963263770202976,12.031789804148291,11.846217801051196,,11.49462636385978,12.149256739809513,243.5227340784189
2018-03-05,Rainy,66.91765505061989,2.14 m/s,Low,15.421349315036563,15.058754963992481,16.066754864131912,15.77631701332833,15.760230002424418,15.082447871080648,15.285246492744193,16.597655713208574,15.349008409821634,,213.3331125561555
2018-03-06,Cloudy,66.71005570721833,7.75 km/h,Moderate,14.947349051098932,14.417586264033439,15.369066635492802,14.925881959975046,14.942115288856138,15.506093424604003,15.524601776267385,15.108961524958646,15.829436228704125,14.967097892079297,201.72206198075008
2018-03-07,Sunny,58.495008374200445,2.70 m/s,Very High,,13.884732825888145,13.530007727745495,13.72089437113892,13.479553355076783,14.161582320771439,14.507374414076887,13.996987836890789,,13.738142629188296,205.20431292784568
2018-03-08,Cloudy,62.809639073025195,15.74 km/h,High,15.009938050074362,15.216566035598111,14.319078077224132,14.850669293585637,,,15.902227143039523,,,14.789833387465459,220.50559155127098
2018-03-09,Cloudy,61.850814880268366,4.31 m/s,High,16.53445998053307,15.992962915712042,16.505924084074344,15.598414547131403,16.240504684222987,16.43420360901765,15.981173689285287,16.334948167562477,16.03735337145269,,165.85488096181652
2018-03-10,Sunny,58.98371433602742,3.86 m/s,High,16.54914527064022,16.74006960753857,16.754046644875913,16.585208838490942,17.06295026787747,,,17.34218845508367,17.040885784112536,15.999776677804325,144.76706504545513
2018-03-11,Cloudy,55.40987190145695,8.73 km/h,High,19.009587738826074,19.25471428164311,19.371013928794728,19.15519061060247,19.740672161286774,19.110481105659318,,19.43734032865008,19.10372750100547,18.453691162031777,166.18960065987835
2018-03-12,Sunny,47.75415809969304,15.25 km/h,Very High,18.30430242198989,18.714460671063343,,18.16512827105032,,18.32899159038532,18.48117471420226,18.22338822998046,18.70415523801164,17.574951365752284,171.42083596522352
2018-03-13,Rainy,61.02785424424629,10.83 km/h,High,18.229532112576123,18.050799278233274,18.173134368771287,18.532009600510385,17.301085228391504,18.89830799459074,19.255547989031196,18.997568212741907,17.916060186941795,,218.7462779238816
2018-03-14,Sunny,57.965913157484096,8.36 km/h,High,19.33710436922428,19.380673244200946,18.656835518312626,,19.233340602287882,19.573599401869156,19.561102404797808,19.327748589304644,18.945131104072406,18.88930212441503,166.95356538238354
2018-03-15,Sunny,48.547996672854126,2.90 m/s,Moderate,20.21760261809648,20.83185356615837,,20.581801446956817,20.26382972425983,,18.984840617887844,20.444305381836617,19.848125344356372,,135.9066894886635
2018-03-16,Rainy,52.44777010958866,3.84 m/s,High,19.342723810541916,18.992739550482245,,20.01068830546678,19.07100165400663,18.843549046896698,19.903350107806414,19.594950549685148,19.73029421984801,19.178747764709865,155.80974024798763
2018-03-17,Sunny,48.073221202735006,10.02 km/h,Low,17.399080998369893,17.379959186966598,17.94195384210916,,,17.70094000078535,16.596293506938043,,17.788749100821246,,116.87410146432914
2018-03-18,Sunny,39.35745833799767,0.90 m/s,High,15.147765866812412,16.15077906690091,15.051234696436731,15.056741896955703,15.340677227867673,,,15.539325175107704,15.402609779230337,15.313476787293297,131.34866719075765
2018-03-19,Rainy,49.18371740352838,0.58 km/h,Moderate,14.229669700862917,14.381693034122746,,,14.52409731939137,14.349671026663195,14.494626144979398,14.214145004109513,14.345370388877273,,200.29442925571917
2018-03-20,Sunny,51.059079221123675,0.00 km/h,Very High,14.19761269216162,14.66924956082425,14.298946086538331,,14.776932541789707,14.314121677045186,,13.429849362406545,13.497544614133945,13.622594931987418,195.14847139896614
2018-03-21,Rainy,59.12544349543715,8.92 km/h,Moderate,11.614507400812078,11.764746586774804,,10.993411896607329,,12.877318419043766,11.259105894267345,11.70151801615812,10.975313443230146,,211.83401743387853
2018-03-22,Rainy,59.3887223397943,3.00 m/s,High,14.600860062774204,15.10432697523375,14.303061316142925,14.276393211576867,14.479128745369115,13.8920864453225,14.566822223904415,14.315435783503757,14.796649616176014,14.373802437791559,244.50763236662755
2018-03-23,Rainy,65.68126009091645,9.06 km/h,High,15.726128253262882,15.968468397238695,15.823081881043722,15.279043440143145,15.660596591521312,15.53935643839437,,15.124482566592553,14.910344390811703,16.31483666860799,195.57933988690777
2018-03-24,Rainy,68.319814252022,2.65 m/s,Moderate,18.155237834253814,18.045527926372735,18.0321787955958,,18.288616228153792,18.96751665232543,17.20805133198121,18.661916479753327,,18.332480335310215,169.69364521363502
2018-03-25,Cloudy,60.77612990478792,5.25 km/h,High,,14.769350375173074,14.741847011836626,14.86344288950655,15.15248032845547,14.992110524803675,,14.393210137085974,14.526876476053673,15.465176459252516,159.33269059696067
2018-03-26,Rainy,64.94059035472921,0.55 km/h,Very High,13.444098376051986,13.329888567902422,13.995344450358845,13.138796307062332,13.500159580099087,13.768969091631398,12.908514639992195,13.753789451890967,13.903410235440697,12.907241053325151,222.91265962336612
2018-03-27,Cloudy,61.36240449273134,6.97 km/h,Moderate,12.434834794580091,12.763728984816831,,,12.168194984783048,12.638704006872741,11.474790824490627,12.184384576964534,12.181533275074043,12.288831608939809,223.14172036117384
2018-03-28,Cloudy,61.56225364385131,2.87 m/s,Moderate,14.807294582993716,14.819480631796592,14.218036230912084,14.462675853896673,15.227692059078816,,14.802531477554052,,15.075541961152918,14.105861819550306,202.75374603256654
2018-03-29,Rainy,70.77629623863692,1.89 m/s,Moderate,18.24743777274069,18.239068628566965,18.180419230987564,17.143978431633094,18.771873367468284,17.869197301078387,18.216822744180195,18.507947928214858,18.439757305068635,,190.1301332957435
2018-03-30,Sunny,58.69623772070636,2.16 m/s,Very Low,17.486230484923812,17.52645307256642,,17.269835685226607,18.293715954419383,17.44042402977852,,18.231481015680348,17.105788267805636,17.668771928457627,146.91680998226494
2018-03-31,Cloudy,60.19247246648444,2.35 m/s,Moderate,21.45278245901161,21.59003199837627,21.511060204476625,21.114042548322537,,21.996437747880574,21.918650140456393,,20.95881778135971,21.042905268306487,137.1542977721755
2018-04-01,Cloudy,54.046428489003716,2.16 m/s,High,17.659047543200373,,17.09055584811903,17.742174952445573,16.523425920069634,17.52577880046168,17.775238688435866,17.28749584627875,,17.309113517714177,158.72782195903406
2018-04-02,Cloudy,61.72638296165707,1.72 m/s,High,,14.40037844210738,15.349815823608187,14.794946081603754,14.494555797781988,14.579437871166583,15.66208044900093,14.813175954607464,14.925635291967897,15.053880312413355,193.10713425337497
2018-04-03,Rainy,70.11161749955241,,High,,15.816925985473075,15.362615780795993,14.889325909159803,15.301304882021912,14.879219169075828,15.924783974548639,15.967808861067429,14.976409547369794,15.513289177531375,205.45357382895304
2018-04-04,Cloudy,69.8874028742524,5.05 km/h,Moderate,13.913649723121145,13.7005395668082,13.338768650228246,14.114839563498474,14.006495688739772,13.078477446562996,13.520388574982164,15.272407076106447,14.299770332483154,,165.752967918456
